age,gender,height_cm,weight_kg,activity_type,duration_minutes,intensity,calories_burned,avg_heart_rate,hours_sleep,stress_level,daily_steps,hydration_level,bmi,fitness_level
50,F,164.8,105.8,Running,62,Medium,21.4,119,7.1,3,8983,2.4,23.2,13.61
45,M,161.1,77.6,Swimming,98,Medium,17.7,142,6.5,6,13080,2.4,21.2,7.2
25,F,175.4,84.3,Dancing,100,High,18.0,174,6.7,1,8239,2.5,21.9,5.23
48,F,161.3,63.6,Yoga,84,Low,4.4,116,5.9,10,10963,3.3,21.3,2.61
35,F,167.1,91.9,Yoga,99,Low,7.6,121,7.1,7,7673,2.7,20.9,11.4
31,F,162.6,45.8,Swimming,116,Low,10.3,125,6.6,6,8125,1.5,17.0,0.2
43,M,175.7,109.1,Dancing,76,Medium,15.2,127,7.7,9,9344,3.2,23.1,12.14
26,M,165.9,99.1,HIIT,109,High,50.3,163,7.0,3,9469,2.4,24.0,10.35
64,M,170.4,106.7,Running,28,Low,8.1,95,6.2,8,4029,2.5,19.8,15.31
20,F,165.4,112.4,Tennis,54,Medium,14.7,154,5.1,1,8517,1.5,23.0,16.2
27,F,157.6,98.0,Running,73,High,27.2,153,6.9,5,9645,2.4,19.0,16.08
55,M,182.8,159.3,Yoga,67,Medium,10.7,121,6.4,3,8821,2.9,30.0,20.18
42,F,158.4,58.7,Weight Training,61,Low,5.9,125,7.4,5,9149,2.2,20.5,2.31
39,M,169.2,104.2,Basketball,84,High,27.2,159,6.8,10,7117,3.4,22.9,12.46
24,F,154.1,65.9,Basketball,103,High,21.0,158,6.6,3,10823,2.8,18.9,6.64
60,F,163.1,138.1,Cycling,28,Medium,10.9,120,8.8,6,10078,1.8,29.6,18.31
33,F,169.8,64.6,HIIT,96,Low,20.6,120,7.3,7,11523,3.0,18.4,3.74
18,F,165.9,113.9,Walking,38,High,6.4,166,6.0,6,6968,3.1,24.8,14.11
32,M,194.5,92.9,Tennis,116,Medium,26.1,142,7.3,8,7274,1.8,22.7,2.39
44,M,168.7,79.6,Running,115,High,34.8,171,6.2,7,10381,2.0,26.4,1.35
35,F,158.9,74.6,Yoga,91,Medium,6.8,130,7.2,6,10007,2.7,25.7,2.95
55,M,177.5,89.4,Yoga,49,High,5.1,151,6.8,6,10813,2.9,26.4,2.07
29,F,160.9,84.5,Dancing,65,Low,8.4,123,5.8,9,10522,1.8,20.0,10.61
61,M,178.9,102.6,Weight Training,43,Medium,8.8,126,6.4,6,11254,1.7,24.3,7.6
23,M,178.6,119.1,Tennis,88,Low,21.2,122,5.9,2,9394,2.0,31.3,6.31
19,F,167.2,65.7,Running,98,Low,17.5,138,5.6,4,9491,2.3,19.7,3.26
45,F,167.7,101.3,Basketball,39,Medium,10.5,124,6.3,7,8802,3.1,25.0,9.77
21,F,165.3,66.1,Basketball,58,High,11.9,156,7.2,10,9640,1.9,22.8,1.19
45,F,157.6,69.9,Cycling,29,Low,4.8,109,7.1,10,10468,1.7,24.7,2.31
29,F,159.7,98.4,Dancing,83,Medium,14.9,145,6.3,1,3744,1.8,22.7,13.26
45,M,167.5,91.1,Running,28,Low,6.9,113,7.4,8,8863,2.1,27.7,3.92
63,F,154.3,108.1,Running,20,Medium,7.0,126,9.1,5,7237,2.6,27.0,13.32
30,F,168.7,66.5,HIIT,82,Low,18.1,126,8.3,10,12786,3.0,15.8,6.56
55,F,167.4,121.0,Cycling,58,Medium,19.8,122,7.1,2,6914,1.7,28.5,12.5
57,F,158.5,105.7,Walking,88,Low,9.8,105,8.4,5,5041,1.8,23.1,15.78
32,F,165.3,81.3,Tennis,109,Medium,21.5,146,6.2,2,11675,1.7,22.1,6.24
63,M,167.0,144.4,HIIT,76,Medium,43.8,122,6.4,3,6434,2.5,33.2,16.05
58,M,163.7,78.4,Cycling,90,Low,16.6,108,7.1,5,11984,1.6,27.2,1.79
28,F,158.8,78.4,Cycling,112,Medium,24.8,144,6.9,8,8404,3.4,18.7,10.04
34,M,178.9,131.0,Tennis,27,High,10.0,155,6.3,7,5796,1.9,27.9,13.5
40,M,169.4,96.9,Walking,42,Medium,5.1,149,6.2,7,10367,1.6,21.4,11.29
44,M,172.0,89.4,Cycling,74,Medium,18.7,142,8.0,2,9842,2.8,24.1,5.46
62,F,159.3,116.2,Yoga,58,High,7.8,138,9.1,6,10127,2.1,27.7,14.52
45,F,162.0,94.9,Yoga,38,Low,3.0,116,5.9,10,5313,1.6,17.1,15.42
23,M,155.0,105.3,Swimming,109,Medium,26.7,146,9.4,5,5478,2.7,27.1,12.62
23,M,170.1,90.0,Swimming,107,Medium,22.4,141,6.5,4,12356,3.4,22.7,7.88
46,M,160.3,78.1,Cycling,59,Medium,13.0,120,8.0,2,8759,2.8,21.1,7.2
27,F,164.1,89.5,Basketball,65,High,18.0,168,7.3,3,8864,1.7,21.4,10.76
37,F,171.8,72.9,Yoga,31,High,2.6,156,7.7,4,11007,2.9,15.9,8.1
33,M,174.9,75.0,Basketball,27,Medium,5.4,152,8.2,3,9206,1.9,22.7,1.58
29,F,164.3,70.4,Yoga,117,Medium,8.2,138,5.8,2,10336,3.0,16.7,7.55
34,F,173.8,99.1,Yoga,92,Medium,9.1,125,7.0,4,5334,1.7,18.2,13.38
47,F,160.5,76.1,Running,113,Low,23.3,119,7.9,9,11939,3.2,26.5,2.39
54,M,176.0,101.9,Cycling,28,High,9.4,123,6.9,1,11189,2.6,24.8,8.37
38,F,160.5,61.8,Running,69,Medium,13.9,130,6.8,3,8338,1.6,22.3,1.39
34,F,169.7,87.1,Dancing,79,High,14.7,156,8.3,7,7127,1.6,17.1,11.87
42,M,173.7,61.0,Tennis,109,Low,13.4,113,7.4,4,9303,3.1,18.8,1.34
36,M,179.2,137.1,Basketball,84,Medium,30.6,134,7.3,8,11505,1.7,31.9,10.79
55,F,152.5,96.7,Dancing,40,Low,5.9,106,7.3,3,9953,1.7,26.6,11.84
20,F,154.2,89.1,Cycling,108,Low,22.7,124,7.6,4,8180,3.2,26.3,9.03
56,F,165.3,94.5,Swimming,30,Low,5.5,106,7.0,5,5521,1.8,19.6,13.0
32,M,168.8,135.0,Weight Training,93,Medium,25.1,136,6.1,5,7787,1.5,29.6,16.49
36,M,167.7,95.8,Cycling,72,Low,16.2,129,6.7,3,8087,2.3,23.8,9.48
37,F,165.8,76.4,Walking,71,Medium,6.8,137,7.2,4,10989,2.0,24.0,2.95
48,M,174.1,100.3,Walking,25,Medium,3.2,124,6.2,9,8326,1.8,21.4,11.39
36,F,156.9,84.7,Walking,36,Medium,3.9,136,6.9,4,9629,1.6,20.4,11.8
51,M,179.5,137.1,Yoga,29,Medium,4.0,122,7.2,8,9439,2.4,29.1,13.48
57,M,175.0,113.2,Dancing,120,Medium,24.9,124,7.7,3,7334,2.1,24.7,12.4
39,F,166.8,57.8,HIIT,52,High,14.0,150,6.9,1,10137,1.9,20.7,0.07
40,F,165.1,75.9,Cycling,97,Medium,20.8,123,6.0,3,8953,2.4,22.1,5.51
20,M,193.8,90.6,Tennis,60,Medium,13.2,158,6.9,7,13967,2.1,19.8,5.32
64,F,158.3,86.1,Running,39,High,12.8,115,6.3,1,5431,2.9,19.1,11.72
28,M,171.1,98.1,Dancing,95,Medium,17.0,142,8.4,6,9606,2.5,27.9,5.4
24,M,180.0,119.0,Tennis,34,Medium,9.8,153,6.0,5,12035,2.8,29.3,7.78
29,F,165.9,124.6,Dancing,57,Medium,13.0,161,6.1,3,9470,2.8,22.2,20.29
60,M,177.0,127.9,Weight Training,96,Medium,24.5,130,7.8,8,8756,1.7,28.2,13.39
42,M,164.6,104.8,Dancing,75,Medium,14.4,130,8.1,9,7285,2.0,21.1,15.96
43,F,159.1,62.2,HIIT,114,High,33.0,135,8.6,1,12829,3.2,20.1,4.06
29,M,181.0,77.8,Weight Training,76,Medium,11.8,143,7.6,6,5334,2.2,23.1,0.65
46,M,173.2,72.3,Dancing,75,Low,8.3,114,5.8,1,10669,2.7,21.5,2.72
63,F,168.9,71.1,Dancing,38,Low,4.1,101,6.8,10,11187,2.3,19.9,4.66
27,F,159.8,50.9,Tennis,25,High,3.6,150,8.0,5,6646,1.7,19.6,0.28
54,M,173.7,111.8,Running,35,Low,10.6,106,7.0,4,7834,3.3,24.0,12.49
59,M,171.4,91.2,Tennis,26,Low,4.8,101,8.1,2,8969,2.2,21.4,8.96
50,F,164.8,73.1,Basketball,90,Medium,17.5,137,7.3,5,10077,1.9,23.2,3.27
53,F,168.2,119.6,Swimming,45,Low,10.4,113,8.1,1,6217,2.9,26.3,14.83
47,F,166.8,108.2,Cycling,72,Medium,22.0,138,6.6,3,8279,3.3,17.5,19.35
60,F,172.9,92.9,HIIT,117,Medium,43.4,107,8.1,7,6438,2.3,20.8,9.64
47,F,166.2,89.0,Weight Training,26,Medium,4.6,126,8.0,4,5731,2.0,16.4,13.56
47,F,157.1,103.7,HIIT,56,Medium,23.2,127,7.4,8,7821,2.9,19.2,18.95
51,F,160.3,75.2,Running,82,Low,16.7,111,7.0,1,10477,1.8,21.9,5.88
56,M,177.4,156.4,Yoga,85,Medium,13.3,127,9.5,2,3525,3.5,31.2,18.47
60,M,177.4,114.3,Tennis,83,Medium,23.0,121,5.8,7,9613,2.6,26.7,8.84
30,M,175.9,116.8,Weight Training,117,Medium,27.3,144,6.2,2,10945,2.6,21.3,16.46
51,F,165.6,90.6,Walking,20,Medium,2.3,134,8.5,1,7955,2.0,17.8,13.48
44,F,174.2,115.2,Walking,84,Low,10.2,108,7.3,1,3643,1.7,23.8,13.45
20,F,152.3,85.0,Dancing,44,Low,5.7,134,6.2,5,10929,2.7,22.9,11.19
47,F,166.8,93.8,Cycling,104,High,32.1,154,6.9,4,9302,2.0,17.5,14.41
29,M,174.8,87.7,Weight Training,66,Medium,11.5,147,7.5,3,7274,2.1,18.8,9.62
61,M,176.8,113.1,Weight Training,113,High,29.7,131,7.3,7,8002,1.5,24.2,12.48
39,F,165.0,106.1,HIIT,36,Medium,15.2,137,8.0,6,9393,3.3,23.6,13.68
34,M,180.4,81.0,Weight Training,106,Medium,17.1,135,6.3,1,9897,3.2,23.4,1.63
51,M,176.2,133.0,Yoga,61,Low,6.7,105,6.3,4,9649,1.8,26.2,16.81
56,M,189.0,126.1,Tennis,112,Medium,34.3,128,7.8,3,1649,1.9,21.2,15.92
58,F,165.5,67.0,Swimming,24,Medium,3.7,120,7.1,3,13616,2.1,20.6,3.57
26,M,176.9,128.0,Basketball,73,Low,20.7,130,8.2,7,10128,1.7,30.8,10.18
51,M,175.5,96.5,Weight Training,64,Low,10.3,109,6.8,7,10140,2.2,25.6,5.87
28,M,186.3,111.4,HIIT,53,Medium,23.6,139,9.1,9,8927,1.5,25.3,7.83
63,F,156.7,69.5,Weight Training,42,High,6.8,147,6.8,8,8557,2.4,23.5,3.67
32,F,162.0,101.9,Cycling,43,Low,10.3,126,8.8,9,4335,1.6,20.7,15.4
27,F,164.7,126.6,Tennis,85,Low,21.8,124,7.0,1,8193,2.4,27.3,16.87
41,M,169.8,89.9,Dancing,78,Medium,12.8,135,7.8,3,9653,1.7,21.0,9.27
52,M,181.7,109.9,Weight Training,55,Medium,12.1,122,9.0,3,5576,3.2,23.8,9.62
39,F,158.8,98.9,HIIT,64,Low,21.0,116,7.8,9,5099,2.8,17.8,18.1
23,M,165.7,134.9,Walking,74,Medium,12.6,143,7.1,3,2533,1.7,28.7,17.67
22,F,166.4,89.3,Cycling,50,Low,10.5,130,7.0,2,13004,1.9,22.4,7.98
27,F,178.7,79.1,Tennis,33,Medium,6.3,141,8.5,1,10661,1.8,19.3,5.41
59,M,174.1,81.2,Weight Training,44,Medium,7.1,110,7.1,9,7357,1.8,24.8,1.71
43,F,150.9,83.2,Cycling,63,Medium,14.8,124,4.5,9,6322,1.5,19.8,12.02
41,F,159.0,67.5,HIIT,40,High,12.6,146,7.5,1,11133,2.9,17.8,7.95
56,M,177.9,140.5,Dancing,21,Medium,5.4,121,8.2,5,6524,2.9,28.9,16.37
64,F,160.9,106.3,Weight Training,49,High,12.1,120,5.0,9,8445,2.6,21.7,16.36
45,M,169.3,113.4,Basketball,108,Medium,32.6,128,8.3,10,9357,3.3,30.1,9.17
32,M,174.0,129.8,Running,119,High,58.8,151,6.2,4,9536,2.4,23.6,18.2
53,F,160.2,96.9,Tennis,57,Low,11.2,107,8.8,2,7692,1.6,17.5,17.15
61,M,173.3,132.0,Walking,77,High,15.0,130,5.7,4,5350,3.3,29.5,13.69
57,M,179.9,87.7,HIIT,57,High,23.3,147,7.8,7,10282,1.8,23.8,3.52
50,F,155.2,76.8,Cycling,32,Low,5.8,108,6.0,6,9238,1.7,18.7,10.44
43,F,164.2,80.0,Running,92,Low,20.0,111,7.6,10,6935,2.0,20.2,8.5
49,F,153.3,64.3,Weight Training,91,Medium,11.7,126,7.0,1,8342,2.2,20.4,4.92
23,M,177.8,111.5,Weight Training,25,Medium,5.6,149,7.9,4,8831,2.9,34.1,1.09
37,F,164.4,92.8,HIIT,94,High,40.6,145,6.7,8,4905,2.5,18.6,14.35
21,F,164.7,80.7,HIIT,36,Medium,11.6,153,6.9,6,10855,1.8,20.4,7.81
41,F,169.6,104.0,HIIT,74,Medium,30.7,139,7.4,8,10155,2.2,22.6,12.86
41,F,158.9,63.1,Weight Training,88,Low,9.2,123,6.8,9,11303,3.0,17.8,5.35
34,M,180.4,79.7,Cycling,20,High,5.3,167,5.2,9,10454,3.1,23.4,1.18
61,F,170.6,111.1,Walking,31,Medium,4.4,111,6.0,9,4932,3.0,20.3,17.3
35,M,178.4,84.2,Tennis,51,Low,8.7,124,6.3,6,8570,1.7,25.6,0.86
27,F,178.7,84.7,HIIT,115,Medium,38.9,138,8.4,9,7712,2.3,19.3,7.44
59,M,178.0,87.0,Swimming,27,Medium,5.5,128,6.0,5,10632,2.6,21.7,5.17
60,F,152.5,61.9,Cycling,29,High,5.9,145,4.7,4,9362,3.0,20.0,4.5
26,F,169.1,87.1,HIIT,110,Low,31.8,128,9.2,2,11830,2.9,17.4,12.5
24,F,166.7,110.9,Running,116,Medium,41.9,128,7.1,1,8247,3.1,22.7,14.97
20,Other,174.0,123.3,Walking,55,Low,7.1,140,6.5,8,9185,2.9,25.1,14.61
43,F,160.1,94.4,Running,104,Low,26.6,109,5.9,1,10223,3.4,18.2,15.19
50,M,185.8,154.6,Basketball,23,Medium,9.5,115,6.8,4,8099,2.2,27.6,19.63
64,M,174.4,102.2,Weight Training,49,Low,8.3,100,6.6,1,9245,2.1,24.5,8.6
29,M,178.6,121.7,HIIT,54,Medium,26.2,145,8.6,9,4193,3.0,23.7,14.27
20,F,152.4,103.4,HIIT,39,Medium,16.1,151,6.9,10,8183,2.9,22.1,16.66
55,F,156.0,113.6,Running,104,Low,32.1,100,6.5,3,6590,3.1,27.0,15.79
60,M,187.5,113.9,Dancing,100,Low,17.4,95,7.7,1,8010,1.8,19.2,14.68
50,M,172.8,121.6,Running,30,Low,9.9,117,7.3,3,5885,3.2,21.5,19.46
46,F,154.2,99.3,Swimming,32,Low,6.2,115,6.6,8,5029,1.7,18.9,16.57
56,M,178.3,104.9,HIIT,29,Medium,12.1,127,7.3,7,9084,2.3,32.8,0.15
35,M,159.5,76.1,Cycling,20,Medium,4.3,130,6.9,8,11759,2.2,19.7,8.68
27,M,168.4,74.7,Dancing,103,Medium,14.1,128,7.2,4,9875,3.0,20.6,5.3
64,M,173.5,102.1,Weight Training,24,Medium,4.9,128,5.4,7,11222,2.1,23.7,10.01
37,F,164.4,68.8,Swimming,93,Medium,14.9,146,7.9,9,7543,3.4,18.6,6.41
18,M,181.4,94.6,Dancing,58,Low,8.4,143,8.7,4,9994,3.2,23.0,6.47
39,M,163.1,104.8,HIIT,75,Medium,31.4,151,6.4,1,7611,3.5,18.8,17.93
48,F,152.4,108.7,Cycling,120,Low,30.7,113,8.0,1,3759,2.5,22.4,18.62
40,F,163.1,71.9,Running,50,Low,9.8,120,4.4,5,8629,3.0,19.3,6.73
49,M,185.1,114.0,Swimming,65,Medium,17.2,124,5.8,1,10502,1.9,26.4,8.2
50,F,171.2,136.5,Basketball,71,Low,21.5,105,5.5,8,7964,2.1,28.9,16.06
30,M,178.8,164.0,HIIT,60,Medium,39.3,134,6.6,2,5155,2.6,33.8,17.21
60,F,172.0,88.0,Swimming,99,High,23.6,135,7.5,9,8657,2.3,21.7,7.76
64,F,154.1,87.9,Swimming,109,Medium,22.3,127,8.2,5,7183,2.0,18.9,13.71
63,M,177.1,96.3,HIIT,37,High,16.6,133,6.7,10,9604,2.0,25.0,6.09
38,M,177.5,123.0,Dancing,86,Low,16.1,104,6.4,9,2848,3.2,24.2,15.19
25,Other,153.9,89.9,Basketball,84,Low,16.7,121,5.2,8,6700,2.4,21.6,12.39
23,Other,176.1,128.8,Yoga,56,Low,6.0,124,5.9,8,7033,1.7,26.8,14.68
23,M,179.5,98.0,HIIT,82,High,37.4,153,7.0,10,9512,2.9,22.4,8.32
20,F,166.3,72.1,Weight Training,53,Low,6.3,130,8.8,3,10098,3.0,20.6,4.87
19,Other,167.3,115.4,Dancing,30,Low,5.3,125,7.2,3,7573,2.4,24.2,15.48
34,F,158.7,81.7,Yoga,92,Medium,7.5,137,6.3,5,9762,2.1,23.8,6.99
40,M,177.7,126.5,Cycling,24,Low,7.2,112,6.2,9,7728,2.5,22.1,17.67
30,M,194.1,150.4,Dancing,54,High,17.3,169,5.9,5,10071,2.2,25.0,17.07
54,F,167.4,121.9,Basketball,76,Low,20.5,112,7.3,2,8619,2.5,23.8,17.79
33,M,173.5,81.9,HIIT,48,Low,13.1,122,8.0,7,9278,3.2,23.2,4.23
57,F,153.7,55.7,Walking,106,High,8.7,146,6.4,9,9636,2.4,21.5,1.95
46,F,153.5,93.9,Running,107,Low,27.3,109,5.9,3,5381,2.8,24.9,10.78
24,M,163.2,74.3,Dancing,92,Medium,12.5,163,9.2,8,11780,3.2,19.8,7.04
22,M,155.4,112.8,Yoga,100,Medium,11.3,141,8.5,8,5573,2.8,28.1,14.22
56,M,169.4,80.0,Swimming,52,Medium,9.7,117,8.4,4,8676,3.2,21.4,5.63
47,M,173.7,74.1,Running,98,Medium,23.6,118,6.5,6,7451,2.3,21.9,2.75
61,F,166.2,76.0,Cycling,59,Medium,12.7,117,6.7,8,8822,1.7,25.8,1.44
47,F,164.9,64.1,Yoga,83,Medium,5.3,131,7.7,9,10470,2.7,20.8,2.47
44,F,161.2,74.7,Cycling,66,Low,11.6,110,8.1,3,6647,3.0,17.3,9.26
24,M,176.0,100.1,Cycling,79,Medium,22.4,136,6.1,6,11450,3.3,23.6,9.26
59,M,179.0,113.9,Weight Training,87,Medium,19.8,115,7.3,2,8713,3.1,27.1,9.07
40,F,162.8,65.9,Running,50,High,12.5,129,7.8,4,10252,3.5,23.1,1.52
23,Other,165.8,108.4,Cycling,58,Low,14.8,135,6.9,7,7422,1.7,17.1,20.42
40,F,157.2,110.0,Cycling,45,High,16.3,133,7.4,7,6862,2.7,22.1,18.32
43,F,153.2,47.3,Basketball,85,Medium,10.7,132,6.3,9,6553,2.6,19.2,0.61
50,M,172.5,106.0,Dancing,119,Medium,23.1,117,6.4,2,9679,1.7,24.5,9.96
42,M,176.1,106.1,Cycling,85,Medium,25.5,113,7.9,4,8955,1.7,22.4,11.4
59,M,178.7,129.3,Cycling,46,Low,14.0,100,7.4,1,8052,2.8,25.0,15.95
18,F,164.1,82.9,Dancing,59,Low,7.5,131,7.4,1,9466,2.4,22.5,7.43
38,F,170.2,94.6,Walking,73,High,10.2,155,8.3,2,6395,3.5,15.5,15.81
36,M,175.2,97.5,Yoga,72,Medium,7.0,145,8.0,7,10587,3.1,27.7,3.83
50,F,165.4,93.2,Weight Training,40,Medium,7.4,139,7.7,4,8650,2.6,22.6,10.02
36,M,171.1,132.9,Walking,41,Medium,6.9,140,6.7,9,7731,2.4,26.6,17.42
64,F,164.1,82.5,Running,92,Medium,24.7,115,9.3,8,9888,3.2,19.9,9.41
61,M,176.8,90.6,HIIT,25,Low,7.5,104,6.8,10,10115,2.5,24.2,5.32
30,M,179.8,120.1,HIIT,70,Low,28.0,125,8.0,1,4062,2.5,25.9,11.23
39,M,168.4,122.0,Weight Training,64,Medium,15.6,133,8.9,3,5836,2.6,23.3,17.67
40,F,166.4,63.2,Swimming,104,Medium,15.3,139,7.8,4,8597,1.7,21.4,1.25
36,M,186.4,95.9,Running,93,High,33.9,153,5.6,6,10074,3.4,17.1,11.89
40,F,166.3,106.9,Basketball,88,Low,20.9,112,5.7,9,6724,2.0,19.8,16.56
20,M,165.5,114.9,HIIT,114,Medium,52.3,157,6.2,8,6479,2.1,24.2,16.3
46,M,163.4,69.4,Weight Training,96,Medium,13.3,130,6.5,10,9831,3.3,18.7,6.74
56,M,159.6,94.5,Basketball,82,Medium,20.6,120,6.7,3,6675,2.3,19.9,13.49
37,F,165.5,93.6,Yoga,37,High,4.0,139,6.1,8,6182,2.9,24.5,8.07
20,F,159.9,55.4,Weight Training,29,Low,2.7,127,6.0,2,11903,2.2,17.7,2.62
36,M,171.2,122.5,Weight Training,30,Low,6.1,119,6.9,1,6163,1.6,24.6,16.91
63,M,178.2,124.8,HIIT,56,Low,23.3,99,6.8,7,6488,1.9,21.5,18.06
38,F,166.9,94.0,Weight Training,72,Medium,13.5,118,7.4,5,8253,3.0,20.1,11.99
47,M,187.9,91.3,Running,46,Medium,13.7,136,7.9,8,6765,2.9,21.2,5.17
54,F,168.4,104.4,Basketball,59,Low,13.7,104,6.7,10,8085,1.9,27.1,8.67
34,F,169.1,116.8,Basketball,24,Medium,7.5,137,7.0,6,8648,2.3,24.9,14.11
34,M,173.3,87.7,Walking,59,Low,5.4,121,5.3,8,10517,2.6,18.9,9.35
43,M,162.4,91.0,Basketball,110,Medium,26.6,121,6.0,9,8701,2.7,21.7,10.65
60,M,173.4,133.1,Dancing,75,Medium,18.3,119,7.4,4,7839,2.1,26.6,16.4
29,F,166.5,100.5,Running,25,Medium,8.2,154,8.8,10,6552,3.1,16.2,17.32
40,F,164.5,108.7,Walking,44,Medium,6.0,148,7.7,4,7191,2.6,20.5,17.84
31,F,153.7,79.1,Tennis,39,Medium,7.5,131,6.6,1,11202,3.3,22.2,8.64
53,M,177.2,103.6,Basketball,27,Medium,7.4,118,7.9,1,11819,2.1,21.2,12.19
64,M,155.5,58.3,Tennis,46,Medium,6.5,124,6.2,8,7972,2.5,20.7,2.75
33,M,183.2,155.7,Yoga,52,Low,6.7,130,6.1,7,7087,2.5,30.9,16.97
52,F,167.6,76.6,Cycling,81,Medium,17.5,121,6.2,9,10957,3.0,23.4,3.4
34,M,176.8,86.1,Walking,70,High,8.9,151,8.4,10,8458,2.8,26.1,1.42
22,F,159.4,83.9,Basketball,32,Medium,7.1,157,7.1,7,10909,2.3,22.4,8.95
21,M,180.0,86.5,Walking,79,Medium,8.6,155,6.9,4,12730,1.7,22.7,4.38
39,F,160.5,94.3,Tennis,88,High,23.5,153,8.0,7,7372,2.8,23.8,11.17
49,F,169.7,71.0,Cycling,77,Low,12.9,110,8.0,2,9536,2.0,18.7,5.81
20,M,174.2,101.3,Yoga,44,Low,3.7,129,6.5,1,10665,2.7,26.6,6.69
40,F,162.0,107.5,Yoga,42,Low,3.8,113,7.1,7,6088,3.4,17.5,20.55
60,M,160.2,79.4,Dancing,76,Medium,11.0,124,7.2,6,9470,3.3,22.5,7.13
33,M,168.4,63.9,Swimming,115,Medium,17.1,143,6.9,4,8337,2.9,17.9,3.68
64,M,178.9,138.0,HIIT,102,Low,46.8,102,7.0,1,6070,2.9,33.8,9.71
50,F,156.6,58.7,Cycling,34,Low,4.7,108,7.4,8,9803,1.9,18.3,4.63
23,M,175.0,112.5,Walking,70,High,11.6,155,7.0,1,7077,1.8,22.5,14.55
49,F,160.7,103.9,Tennis,20,Medium,5.0,134,7.1,2,7717,3.3,25.8,12.06
29,F,154.9,91.1,Weight Training,80,Medium,14.5,141,8.2,10,5565,1.5,19.3,14.07
57,F,165.6,67.3,Yoga,61,High,4.8,143,8.3,5,8706,2.5,21.4,2.74
26,M,165.5,114.1,HIIT,113,Low,42.9,122,5.6,7,6951,1.8,21.4,17.6
36,M,182.0,68.1,Basketball,100,Medium,18.1,132,8.1,6,8160,2.1,19.5,1.16
36,F,156.3,110.0,Running,102,High,42.7,156,6.4,5,5298,1.8,23.4,17.33
34,M,163.1,84.7,Dancing,56,Low,7.2,118,7.1,3,11748,3.2,22.1,8.58
25,F,159.0,71.0,Tennis,66,Medium,11.4,148,7.5,2,9350,2.8,20.9,5.8
47,M,176.4,125.9,Dancing,89,Medium,20.5,136,6.9,3,9464,2.1,23.1,17.21
52,M,190.8,133.5,Yoga,98,Medium,13.1,131,6.6,8,6517,1.8,26.2,12.41
57,F,170.4,85.7,Swimming,31,Low,5.1,105,6.9,4,5809,3.5,17.8,10.77
38,F,162.1,103.2,Running,117,Low,32.8,114,7.3,2,6447,2.4,22.1,14.48
58,F,150.9,80.8,Basketball,110,Low,19.7,109,6.4,4,7482,3.3,20.0,11.72
31,M,171.1,131.4,Weight Training,88,Low,19.2,116,7.0,4,7075,1.7,29.7,13.43
27,F,154.8,91.7,HIIT,105,Low,32.0,130,6.1,10,4325,1.7,19.4,14.47
57,F,169.4,98.0,Cycling,100,Medium,27.7,146,7.3,3,5787,1.9,20.0,13.21
47,M,173.5,105.9,HIIT,42,Medium,17.7,123,7.5,6,7894,3.1,21.6,13.28
46,F,159.4,53.4,Tennis,64,High,9.7,145,6.7,4,5355,1.8,19.7,1.15
60,F,170.5,84.6,Running,118,Low,27.1,104,7.3,10,11429,2.8,22.3,5.92
63,M,177.1,104.3,Basketball,102,Medium,28.3,114,6.7,9,8051,2.0,25.0,8.71
47,M,172.6,81.6,Tennis,34,Low,5.6,109,7.7,10,14009,2.6,22.6,4.45
55,M,174.4,83.6,Swimming,118,Medium,22.9,126,7.9,6,12354,2.0,23.2,4.36
62,F,155.1,80.4,Running,92,Medium,24.1,130,7.5,9,12286,2.9,20.3,9.59
38,F,164.3,82.6,HIIT,35,Low,9.6,120,5.9,2,10200,2.0,23.0,6.56
56,Other,173.6,99.3,Walking,83,Medium,10.4,131,7.8,1,12016,1.7,23.4,9.43
64,M,183.3,137.6,HIIT,64,Low,29.3,105,7.7,6,7269,2.4,29.8,12.22
34,F,158.7,74.0,Tennis,103,Medium,18.5,148,6.9,7,10740,2.8,23.8,4.61
44,M,171.7,66.8,Yoga,92,Medium,6.1,127,6.1,1,9991,3.3,19.0,3.43
57,F,165.6,79.5,Yoga,86,Medium,6.8,128,7.8,10,10553,2.2,21.4,6.4
22,F,163.5,60.2,Walking,31,Medium,2.4,152,7.0,6,11911,2.3,22.1,0.36
60,M,180.3,106.1,Swimming,92,Medium,22.7,123,6.4,10,8268,1.6,23.4,10.01
27,F,154.9,90.2,Dancing,73,Medium,12.0,163,7.6,1,10672,2.6,23.0,11.33
31,M,165.0,101.5,Swimming,61,Medium,14.4,135,8.3,9,9213,2.7,22.9,12.14
62,F,169.9,61.8,Basketball,57,High,10.9,141,8.5,4,9769,1.7,16.5,5.04
45,F,174.6,109.4,HIIT,98,Low,35.7,113,6.5,9,5545,3.1,19.7,16.05
41,F,159.4,74.9,Cycling,103,Low,18.1,112,7.7,4,8021,1.6,28.0,1.22
50,M,173.1,66.7,Tennis,21,High,4.0,154,7.3,5,7000,2.3,20.5,1.35
23,M,178.6,132.7,Walking,86,Medium,14.4,162,7.8,10,10150,3.2,31.3,10.52
26,M,179.6,119.2,Yoga,104,Medium,12.4,146,6.5,5,5950,2.2,21.4,16.22
44,F,152.7,58.1,Weight Training,66,Medium,7.6,123,5.0,5,10058,3.1,23.4,1.05
38,F,161.5,71.5,HIIT,86,Medium,24.5,131,7.1,6,11488,3.1,17.8,8.22
